deviceId,timestamp,sensor1data,sensor2data,sensor3data,sensor4data,sensor5data
device_001,2025-03-08T02:00:00,45.32290370053567,11.25622700575416,29.17541007091906,60.408607598383,5.676700930836976
device_001,2025-03-08T02:05:00,61.13796072057334,84.19885272983782,29.380923334463805,40.39776866606719,90.19655449567901
device_001,2025-03-08T02:10:00,70.2126934886938,2.170989048596106,69.42071882067735,90.75244355503071,90.34797293146255
device_001,2025-03-08T02:15:00,24.37581375091139,46.60144689632516,29.957776779803623,90.05546058909293,44.59698758005709
device_001,2025-03-08T02:20:00,90.01109367315863,40.57932707583487,24.92088042418694,13.473173991609888,46.95687922078975
device_001,2025-03-08T02:25:00,12.457772748302043,49.063788454229055,21.419464628729035,5.687105720894914,58.759169087592944
device_001,2025-03-08T02:30:00,31.943780902833964,76.1312755094008,17.026041999540475,17.48473886179959,62.80866240077613
device_001,2025-03-08T02:35:00,93.88384665618756,69.83961394291607,96.63982676243464,75.81100789613477,36.46390872107915
device_001,2025-03-08T02:40:00,27.498206657935242,43.83989180211664,84.77845877860776,11.07309337277318,50.94572061109975
device_001,2025-03-08T02:45:00,8.624572343857938,47.21012257735343,97.57520048220931,71.12349337725338,61.57582685684262
device_001,2025-03-08T02:50:00,84.15106074184493,16.978541810564664,88.22625415541864,26.16807113370233,28.16495016917433
device_001,2025-03-08T02:55:00,87.40988842068485,19.43684572032536,62.12080196648798,61.44084002540621,83.06236754417723
device_001,2025-03-08T03:00:00,54.45587774063465,72.35254133476163,83.45805149236085,18.625985166749548,57.56900713011098
device_001,2025-03-08T03:05:00,51.68829774495865,31.874873355607214,4.8546705914576656,12.704379602776728,14.134279593889133
device_001,2025-03-08T03:10:00,27.368464405836733,94.02296221156581,43.03088549784574,71.54556903503453,81.77812836117026
device_001,2025-03-08T03:15:00,95.58792797665619,98.59483991775046,65.0640091936068,2.207325389707704,71.6811192998152
device_001,2025-03-08T03:20:00,58.48051592975134,22.299022010699552,26.434296519662258,96.83953752053517,39.855597646828144
device_001,2025-03-08T03:25:00,41.20540592323445,85.66379506640234,86.59495152746499,35.738637685791865,23.964783490335616
device_001,2025-03-08T03:30:00,57.72819802547209,35.34557457130065,47.34748709562172,41.11057758708528,35.27929087207553
device_001,2025-03-08T03:35:00,87.5085898538347,23.73079831712329,27.90236096299381,89.46330698098512,40.892109603600936
device_001,2025-03-08T03:40:00,56.50408181061729,46.646019433992016,37.30583488989983,16.185361730741278,60.35058840008274
device_001,2025-03-08T03:45:00,49.16290078382174,90.50990675552717,45.93018456627726,87.22457408251645,46.3679669209071
device_001,2025-03-08T03:50:00,11.68190449657127,51.900134033181075,1.8049287722968876,14.082261889162783,73.92740555703813
device_001,2025-03-08T03:55:00,13.529313586939207,26.34384262235515,27.876791054599202,1.4691605254400275,95.60361555046816
device_001,2025-03-08T04:00:00,34.096010241348615,43.729088616969726,27.327845214523126,22.395308694284555,54.290862690563216
device_001,2025-03-08T04:05:00,33.71103232933624,26.498731468619894,95.37297960579123,86.99308565860761,61.69391501429937
device_001,2025-03-08T04:10:00,79.77996679735439,44.975445469507704,84.54480827667628,55.978219077996116,70.71153861055069
device_001,2025-03-08T04:15:00,66.55819515312315,80.75947800573724,23.590650060128382,57.84643986797552,26.927177325686213
device_001,2025-03-08T04:20:00,62.41181326881004,91.0750580088168,28.951549358037564,65.87816476806498,41.19229785213293
device_001,2025-03-08T04:25:00,22.337969866729722,51.34544374931227,41.719533729689914,42.523606842819795,76.31684571642876
device_001,2025-03-08T04:30:00,97.41689235837974,19.348092423480367,25.654624604389507,83.24599695996618,83.63070555781142
device_001,2025-03-08T04:35:00,8.253900893114153,35.07926261304115,3.9794312171753665,87.82562682301074,63.95957521335405
device_001,2025-03-08T04:40:00,1.6924209483808572,36.432350071746,69.79837777283329,76.80038428689372,9.383236436008247
device_001,2025-03-08T04:45:00,9.05350476503769,77.01123302052287,92.7130776422223,35.72878944042298,22.70293901752559
device_001,2025-03-08T04:50:00,45.684562973359,56.170272777849725,98.93480549624356,77.88534796123004,10.72637276113202
device_001,2025-03-08T04:55:00,78.33522825031753,27.527203636544584,96.73891261970886,63.34038280589597,96.5605464498326
device_001,2025-03-08T05:00:00,82.22409302852915,53.9296631261394,26.60724653041798,45.643152878621564,5.862709892509043
device_001,2025-03-08T05:05:00,82.41480310576763,54.43308518911143,57.22016218347387,53.22466957664154,53.059062394706736
device_001,2025-03-08T05:10:00,51.80094064927061,16.398680985080272,90.01768818615706,84.49785429872986,98.5926462144772
device_001,2025-03-08T05:15:00,77.35898012609066,38.1832366310157,74.000510803443,38.85058646601816,61.99877891668457
device_001,2025-03-08T05:20:00,19.09526438544953,15.02549487750131,54.24399430183314,94.62210839303548,11.069545314176011
device_001,2025-03-08T05:25:00,92.76695804345803,45.16309983014632,49.72517742749217,97.48881335779114,22.10757323176804
device_001,2025-03-08T05:30:00,74.27168830984779,70.20026418416226,76.01425836586962,36.87525747085621,49.64162762140922
device_001,2025-03-08T05:35:00,91.91827209180246,22.11483827871843,75.24980189919536,83.00746726753233,82.86932188704287
device_001,2025-03-08T05:40:00,44.94562828595987,30.497019020032024,87.67695335516403,6.747266032853005,54.55574496268716
device_001,2025-03-08T05:45:00,28.700122020474307,75.566050004737,37.4090115289476,44.174961148806624,78.0173489304739
device_001,2025-03-08T05:50:00,93.06004254568815,70.11039162965015,88.82995800392067,10.011757082250428,61.87783056193826
device_001,2025-03-08T05:55:00,29.653958567259796,31.18886414727976,20.33397746552201,61.73174579923019,9.71449634065371
device_001,2025-03-08T06:00:00,12.620839457458533,15.313640008301077,69.99178916223816,72.82381716574034,44.8028178360369
device_001,2025-03-08T06:05:00,40.28194298818279,52.750513068834735,76.95805281218999,32.94977374741668,38.71748762840216
device_001,2025-03-08T06:10:00,29.490671195932627,37.3033051767512,46.16469676625704,53.28653000427305,16.11319547891088
device_001,2025-03-08T06:15:00,15.585206646581817,69.08029620843618,58.01784762304493,94.68647092464549,58.87648363047051
device_001,2025-03-08T06:20:00,80.47342802076149,61.96271445626572,85.4647589037571,20.968104467553093,30.961744091953047
device_001,2025-03-08T06:25:00,59.40761250393199,25.255989490668096,66.09815502453768,38.319731710372515,82.25350416472521
device_001,2025-03-08T06:30:00,39.939062836491324,88.79085081348558,31.05690009873303,43.71977134534043,53.35323826638058
device_001,2025-03-08T06:35:00,79.25333779314265,46.223588726359566,50.570774952729735,74.46780279589443,61.0753318782311
device_001,2025-03-08T06:40:00,52.15694992772565,81.81630126144655,97.94937754124489,83.93696157716819,57.16618763982011
device_001,2025-03-08T06:45:00,62.88885676602012,73.89657680213078,35.51365576462906,44.275305248695155,6.452373489755803
device_001,2025-03-08T06:50:00,87.10575305523662,17.767712507307497,29.61038574011382,33.665567412234296,87.27295504997569
device_001,2025-03-08T06:55:00,49.2335230846626,84.49783819920853,44.69630058114665,87.98579629140345,4.826512195651899
device_001,2025-03-08T07:00:00,41.25076550397901,91.83197679107278,12.365113549745665,45.38711497967428,1.4953928356768453
device_001,2025-03-08T07:05:00,42.365435324165645,6.2402431939546315,57.53610565151299,45.54632068604813,83.75696123026337
device_001,2025-03-08T07:10:00,19.97309127157778,98.08931203024675,45.15465158716646,47.75196616875297,58.03068635794341
device_001,2025-03-08T07:15:00,92.89147902447927,92.7528500203276,22.296988085966152,36.13393693997919,1.9578260882770926
device_001,2025-03-08T07:20:00,88.79358288678493,64.57231093770078,44.062174897475494,17.671870531751576,60.42821254584282
device_001,2025-03-08T07:25:00,60.343208235769296,63.905233996701014,64.27002639222486,38.449992971337196,69.91520421311465
device_001,2025-03-08T07:30:00,96.93798904014722,22.067440829371154,15.179661214586936,5.5200345570898035,81.3388222773281
device_001,2025-03-08T07:35:00,53.29169274265667,82.87357430843724,85.189889545422,65.13233160811184,87.75865338255994
device_001,2025-03-08T07:40:00,4.520019540859222,13.702130372535215,64.6293637256926,76.10792840196868,67.14250169674928
device_001,2025-03-08T07:45:00,95.11765864563445,57.03134145517315,47.93370248599468,2.4005511981004757,23.0641142377502
device_001,2025-03-08T07:50:00,21.62545608366555,85.89609311015784,62.99667456841303,43.1431018174248,61.79305655615397
device_001,2025-03-08T07:55:00,37.16055386734421,68.93991237602809,93.96512626029907,62.964331494853134,25.36252939825595
device_001,2025-03-08T08:00:00,8.695601789813534,78.79025156220976,62.925175457172934,78.53628308623188,23.44315255171957
device_001,2025-03-08T08:05:00,29.287509100928332,0.833011153413421,16.4238010932811,72.34463847788112,89.26340199336587
device_001,2025-03-08T08:10:00,42.633771407531974,96.45516424399759,50.34735326992057,77.71160710392117,8.674740810620063
device_001,2025-03-08T08:15:00,36.435940782802476,24.571332916212572,37.32618417458453,50.586065080664625,44.88126536542033
device_001,2025-03-08T08:20:00,87.85282451069615,54.47499060020695,67.13673186497398,37.8648925398395,58.49896176753663
device_001,2025-03-08T08:25:00,8.225273401821765,24.38468121551205,97.06389373517554,83.04491147093302,24.69378386535359
device_001,2025-03-08T08:30:00,2.41610728976166,73.50600122111587,18.154636442308625,46.265053396451925,89.38738250608228
device_001,2025-03-08T08:35:00,98.03662646058025,15.255483476931985,53.92871460461173,52.45381409258856,2.686724903743787
device_001,2025-03-08T08:40:00,75.11141761188165,37.73653757656268,31.12250443017284,81.67090218297022,10.026810064777736
device_001,2025-03-08T08:45:00,39.51752636667138,64.44881206652656,35.73147101066246,89.7666935831729,47.19030729450746
device_001,2025-03-08T08:50:00,88.93725422266017,52.93588124819075,29.414191977898252,29.419116108763532,70.38203295734264
device_001,2025-03-08T08:55:00,36.26107599127626,4.0552796214579185,5.544352105741535,86.32662417598505,79.29967196942944
device_001,2025-03-08T09:00:00,78.80297494820977,42.47017922565839,16.919739511463195,45.3425890531721,61.87028997507459
device_001,2025-03-08T09:05:00,19.3422560000553,41.98792522796765,50.38936820251474,10.90918992431249,84.00996099334007
device_001,2025-03-08T09:10:00,11.587648355588332,50.37025883519895,91.58104266815774,10.868849261636814,76.7359218284139
device_001,2025-03-08T09:15:00,66.96435945011626,7.795110624041179,23.68819092929133,57.164239997574704,21.468504625658614
device_001,2025-03-08T09:20:00,74.01280849246473,35.43177618563651,29.387245971538146,8.668959692348155,34.586136366799394
device_001,2025-03-08T09:25:00,88.42959298506369,94.18009451941654,79.2939035599264,66.58415945585932,69.89817153076372
device_001,2025-03-08T09:30:00,4.28458657405878,37.78553239180034,60.76073819515679,2.359420654507627,37.39631762237375
device_001,2025-03-08T09:35:00,91.53571111969184,35.708828724808185,97.80175947196015,15.299438965600254,63.78506899995985
device_001,2025-03-08T09:40:00,69.50677623657762,12.810227338471936,72.73683707427587,85.8600624783809,25.26815125331322
device_001,2025-03-08T09:45:00,75.1643134236462,38.335462484605486,16.591762665118015,89.07348611757973,76.23600501619282
device_001,2025-03-08T09:50:00,84.08093773347699,85.89461501119301,92.60896723087788,23.687478885424028,71.72516559522415
device_001,2025-03-08T09:55:00,16.771151831683795,37.51683147700855,21.055307876567163,84.21805128601957,75.84440732607062
device_001,2025-03-08T10:00:00,38.49074283062512,39.97340716109444,20.135197184576292,11.695838704722494,58.2918216943587
device_001,2025-03-08T10:05:00,9.53544166080279,37.2011298605591,40.215000566676785,94.45363993976946,14.623896037945538
device_001,2025-03-08T10:10:00,44.6818095444224,54.29516282161704,70.05293762706528,16.211817855873477,70.90554181482304
device_001,2025-03-08T10:15:00,77.98135881393202,86.56924674221736,92.84268334889344,43.484546077937814,60.78026608705051
device_001,2025-03-08T10:20:00,41.773373460095506,50.657050047863684,24.835002192716704,26.012360660293808,19.186598262172982
device_001,2025-03-08T10:25:00,25.190072491352,72.12632210347073,76.14442970849646,8.453003327347952,18.47254001161618
device_001,2025-03-08T10:30:00,14.8376929670879,17.682025687866588,33.017456716488795,45.86268822262682,44.040962148258934
device_001,2025-03-08T10:35:00,67.16581491432504,29.515517051080987,23.407046581962344,7.343773437814416,58.44200676967611
device_001,2025-03-08T10:40:00,20.251618930868396,91.32603316076113,12.360782497354394,31.90378182308171,59.8391032042916
device_001,2025-03-08T10:45:00,56.65013612733143,93.24687186494415,44.436374036502215,46.633370583770215,62.17026528531836
device_001,2025-03-08T10:50:00,38.37849281771738,65.60957532395383,19.53658218884742,3.015638155543776,96.96186125716194
device_001,2025-03-08T10:55:00,24.211887329921577,46.71189672319023,74.10961792044833,85.26738709834324,89.6166012023554
device_001,2025-03-08T11:00:00,52.92306647192673,38.10218736176738,42.60551739813958,31.714071092283767,48.221989581772604
device_001,2025-03-08T11:05:00,20.31373440086608,2.6377037959466776,67.89814516905282,82.58438688192301,82.01360372616243
device_001,2025-03-08T11:10:00,21.491688692533238,61.8901641660017,1.9692804952584742,28.91930037675844,38.09965176575375
device_001,2025-03-08T11:15:00,22.691003011599165,73.37151840320423,73.19717920378004,61.89550795121651,61.16782922028203
device_001,2025-03-08T11:20:00,83.97598652904868,96.42933658714568,4.017017256221978,29.887396271787892,65.77064556682635
device_001,2025-03-08T11:25:00,53.68268969134073,60.331193618430405,38.69754156887929,60.53882894363479,18.530888046135807
device_001,2025-03-08T11:30:00,90.11664463190968,60.752189434123615,78.38821449145806,1.243426273658299,81.76406146442218
device_001,2025-03-08T11:35:00,0.11183869737446672,42.852501107071085,2.9721593037129623,41.00042483747075,64.01815801146988
device_001,2025-03-08T11:40:00,32.73336017781992,8.49310879010976,92.6108749310628,5.688935559023378,7.632751027171314
device_001,2025-03-08T11:45:00,42.9966773036401,59.23141369442179,17.640582680375903,22.823446783879053,87.10054696481589
device_001,2025-03-08T11:50:00,38.03700722570829,73.85489423679027,1.5109479221152688,18.33442802670482,43.54632222447776
device_001,2025-03-08T11:55:00,14.69026929905618,39.06666575419241,13.88987671475661,17.741093536075383,52.59608450629207
device_001,2025-03-08T12:00:00,83.48040752015183,92.687510480522,81.27379636769027,50.05802862406128,32.211152311040046
device_001,2025-03-08T12:05:00,0.13880305000186777,45.869291192242464,87.28216710514083,39.14472491827399,24.463230288115454
device_001,2025-03-08T12:10:00,4.98757312032716,85.75155926031549,99.56884171227532,86.86476452731415,37.945374878037086
device_001,2025-03-08T12:15:00,92.36488499738864,28.310635995088205,7.75104982568312,16.100804159745675,2.6065477920984126
device_001,2025-03-08T12:20:00,77.39947916885284,70.19167391639478,2.511035218770996,6.153008213627508,69.17458783774138
device_001,2025-03-08T12:25:00,53.51401728045173,68.20823073872558,45.72361834006221,12.304720465728103,33.77724189011483
device_001,2025-03-08T12:30:00,23.058892424170974,73.52715569050213,29.057599631462494,96.38757009556218,19.69189665877663
device_001,2025-03-08T12:35:00,9.356810868889331,8.797859312503121,47.5632200756515,87.45492737525673,11.223338978039166
device_001,2025-03-08T12:40:00,46.26178235661309,50.31966573398585,64.42900975381338,8.027066873396627,38.59987736278245
device_001,2025-03-08T12:45:00,66.99267893701482,94.73151407230557,8.298174411919689,10.771991727690367,17.051110501887223
device_001,2025-03-08T12:50:00,27.590474399726993,95.73448664881018,7.144845824654277,34.59601887486981,7.566567673948221
device_001,2025-03-08T12:55:00,34.14750217204361,89.26082026449197,24.797110613955333,49.251381991721644,35.694821711681335
device_001,2025-03-08T13:00:00,76.39808676153554,63.36370718627783,14.25604649002331,43.036402358894655,98.95181956372552
device_001,2025-03-08T13:05:00,33.32952217154489,4.696597771715383,56.7920267514406,6.352743273321993,1.657984574449145
device_001,2025-03-08T13:10:00,11.80183032526495,18.107352786280085,95.85527960017657,77.27628396501011,81.02964745059674
device_001,2025-03-08T13:15:00,96.32020887214611,9.73873796185909,92.67513614404965,13.231783254952356,53.30644519512282
device_001,2025-03-08T13:20:00,32.6176365498643,55.94226019465719,84.74303107006973,53.01288126781597,40.31690849677146
device_001,2025-03-08T13:25:00,29.285720708449592,40.88316343090749,86.65373465390309,78.99587025756328,90.96064714537256
device_001,2025-03-08T13:30:00,34.67867207142164,15.173053393181846,18.826400640621166,66.059853800295,74.33479215667975
device_001,2025-03-08T13:35:00,50.7680348407192,60.40156700865727,13.616805550690747,26.765715529486013,60.606964468597845
device_001,2025-03-08T13:40:00,83.26030078627089,88.07245836137405,26.660579534449724,34.05753341827994,39.98403229035499
device_001,2025-03-08T13:45:00,50.08600433521052,91.89649421629026,43.459552719158665,66.87598774129748,96.5963093162674
device_001,2025-03-08T13:50:00,1.7670494645214418,20.833059355807393,90.70302435925532,89.4145589816207,97.3674614915929
device_001,2025-03-08T13:55:00,40.168996656307286,47.563441436918076,37.614527695019504,83.77619349120381,0.5413308504703229
device_001,2025-03-08T14:00:00,47.522144372850185,5.041390084059927,6.276978050652115,12.902941875017259,62.15720072762989
device_001,2025-03-08T14:05:00,59.18973443674969,30.281525741716564,36.56900546944233,93.28505668199436,81.73079125575953
device_001,2025-03-08T14:10:00,32.229730205451354,13.703425560217264,39.070114265855494,85.12891733997232,5.890116924485877
device_001,2025-03-08T14:15:00,31.99881125394105,96.24057286446636,48.31713204524446,69.74388027017272,61.08172702960538
device_001,2025-03-08T14:20:00,90.25710175686449,18.67234082673781,41.60852944969838,76.65435517454846,60.77493395692469
device_001,2025-03-08T14:25:00,72.89893797897354,41.986249247943086,7.2751627164040595,93.78624084586488,7.760655060775868
device_001,2025-03-08T14:30:00,50.24182865346161,9.09760716144239,60.57222323084295,93.09647851590681,90.3156018500948
device_001,2025-03-08T14:35:00,24.115235563147863,56.485068314831906,9.142813616260382,49.15425914108445,37.24447627367541
device_001,2025-03-08T14:40:00,20.869196779618772,30.712537118659057,85.04524483190403,26.119656375085633,40.313188148566105
device_001,2025-03-08T14:45:00,29.305062160008443,9.013262551185509,92.02999895080058,72.90240824563058,62.501468505507916
device_001,2025-03-08T14:50:00,51.7647404145376,97.7549825509522,90.20647444161783,58.32841649548555,6.078157488018176
device_001,2025-03-08T14:55:00,81.31262885471196,39.19580059370274,1.4329139465333207,23.62132407435268,2.940996367744153
device_001,2025-03-08T15:00:00,30.131028212971454,84.30232570851092,9.772476790466156,83.05864914039124,80.82852034548085
device_001,2025-03-08T15:05:00,40.280894893252004,87.04536171648299,53.620656563300365,83.17982494197238,52.37678419076083
device_001,2025-03-08T15:10:00,36.31293980964969,63.882003565751496,15.848847955192847,24.90568959316073,19.966068217733778
device_001,2025-03-08T15:15:00,71.17320923368155,80.7994282643518,35.40653547719271,95.19102943678627,20.45576398174799
device_001,2025-03-08T15:20:00,88.950187334271,44.78907824228898,9.866644206393381,11.422851335598915,41.323902992032046
device_001,2025-03-08T15:25:00,75.50186159986025,73.16601199064301,18.344464165956587,83.19463522715208,65.65688085899696
device_001,2025-03-08T15:30:00,97.53728692065296,61.988085943917284,77.16181485865394,53.21026786801338,98.9106810074099
device_001,2025-03-08T15:35:00,40.52906575122102,7.001732871302835,2.7348055600979193,57.87002369599885,2.6429585698912184
device_001,2025-03-08T15:40:00,53.56210665690176,2.4879939888370894,21.386020875838586,57.16515434138999,25.520475761038718
device_001,2025-03-08T15:45:00,1.1052571616679607,71.97516604932423,47.72094146952652,33.156440659444584,24.431184345379165
device_001,2025-03-08T15:50:00,10.263091530505253,82.67747497537654,19.678396548649722,68.4763787180074,29.298038981224085
device_001,2025-03-08T15:55:00,97.76633130211574,6.291634822826786,10.100491435520986,97.87916068846094,90.19490314518929
device_001,2025-03-08T16:00:00,41.04911167157971,13.041085797859287,47.06495182854719,15.018493806078947,21.98996801814941
device_001,2025-03-08T16:05:00,34.06791047830775,56.65650752372059,36.27740253235407,79.01107697120784,52.80036891540241
device_001,2025-03-08T16:10:00,67.00670378613526,33.98874232871677,98.91078424091342,22.907960717702657,82.66591095340569
device_001,2025-03-08T16:15:00,6.408128780201405,14.740068240811798,63.7513226957248,4.8788343636865905,50.03463822349301
device_001,2025-03-08T16:20:00,49.67834864654067,86.50858282790722,70.50159084796236,97.38598551114525,76.56334605809583
device_001,2025-03-08T16:25:00,96.50322561213909,16.36728094085923,74.07655312576638,93.15024709322395,95.93707415224412
device_001,2025-03-08T16:30:00,97.0470269783822,29.017956612590577,60.82031751494754,87.33168876995104,7.851516584552876
device_001,2025-03-08T16:35:00,78.8206727251521,83.54090259488876,98.7059911625235,43.59668367034093,94.72013048912986
device_001,2025-03-08T16:40:00,46.01654881804764,10.046370233368574,95.66575829110594,9.560781599250824,0.8929716853472547
device_001,2025-03-08T16:45:00,67.62554132918021,2.930499424575561,42.45597377993262,59.36523734233098,84.27248617540288
device_001,2025-03-08T16:50:00,22.505584062051675,6.286890809887069,81.39384313332795,9.451675159706262,18.785688972146364
device_001,2025-03-08T16:55:00,75.24980782873351,10.726735864049742,0.2632969449599232,53.98860300360136,18.47610688200969
device_001,2025-03-08T17:00:00,68.88360409773688,9.137604753985972,8.142105046131787,32.51124768885256,93.59750036845674
device_001,2025-03-08T17:05:00,10.9800166255285,27.93879982672006,22.50672787589799,24.178336558707837,17.59589742631573
device_001,2025-03-08T17:10:00,96.80600046118388,8.746068343555024,36.42093537966742,57.44781422852993,20.738698383030417
device_001,2025-03-08T17:15:00,4.9305591750254285,42.50771665666413,50.48518625352486,0.9868499160074484,44.076470785378504
device_001,2025-03-08T17:20:00,52.666737205146305,41.73648872329028,88.95930251443453,55.29875027503148,65.10753542175452
device_001,2025-03-08T17:25:00,97.59321387268099,24.940692162848954,57.7795521095819,98.90265287074546,10.787788993052239
device_001,2025-03-08T17:30:00,54.276624857858494,68.05345710927074,18.04166346618579,45.02191926751836,59.08262904709617
device_001,2025-03-08T17:35:00,44.65677982212104,87.45480504731671,79.92259427646825,86.16261665452353,85.76248084227089
device_001,2025-03-08T17:40:00,89.25515154498905,92.43868810120192,86.92482721913149,50.598791625821626,32.85535063825383
device_001,2025-03-08T17:45:00,72.55653796877533,74.46936576102215,34.729868086172985,76.11119643908664,34.86101125324701
device_001,2025-03-08T17:50:00,23.503298217792125,71.71248476333707,6.4889211101453625,56.319686628223465,36.63688377231023
device_001,2025-03-08T17:55:00,69.92380080962658,99.92466550413967,61.4654183555426,53.334965697422035,94.69682235966604
device_001,2025-03-08T18:00:00,36.581235666890755,43.236910015123634,73.34463658957677,24.50411933537804,17.50066543911849
device_001,2025-03-08T18:05:00,88.3759481645802,40.34224421276386,64.20100275141235,62.39044052431962,70.24912021654617
device_001,2025-03-08T18:10:00,14.846349477114284,35.77623976387145,65.55913149752205,48.058409442531705,43.82497366315149
device_001,2025-03-08T18:15:00,49.606876323376845,82.96193853365813,85.6057876465243,32.53529089655467,90.56358520624885
device_001,2025-03-08T18:20:00,7.6463755713854775,6.050999573827642,10.727050814002814,82.3580068911337,66.77405753315485
device_001,2025-03-08T18:25:00,56.15408180658065,37.76236748939913,22.716493135930794,67.76809887098781,14.376491872697006
device_001,2025-03-08T18:30:00,86.01418819926081,35.57596344314907,99.41070737470494,64.45633910959397,92.87558206349009
device_001,2025-03-08T18:35:00,45.060509904272486,5.350112999420675,24.348656592049533,50.18048188569318,93.8837939572892
device_001,2025-03-08T18:40:00,11.041898576942987,80.81516839057042,80.95758952607784,14.281926975604186,37.30031358474747
device_001,2025-03-08T18:45:00,34.62426863590215,68.78183745844308,10.809090651554898,8.283620833033167,52.26932341914324
device_001,2025-03-08T18:50:00,2.091617760034825,73.6501299157799,34.70559983765127,62.434568764552544,16.439954305753822
device_001,2025-03-08T18:55:00,80.8412397716226,69.20416778422118,0.17810324303458858,15.028493050251424,49.135648298865654
device_001,2025-03-08T19:00:00,92.83101398645644,62.72892287995968,89.5860888542051,1.6773556966041103,56.74844931349199
device_001,2025-03-08T19:05:00,42.05983032196904,94.18866886805127,30.081968729548215,46.862671323558345,52.01609204544111
device_001,2025-03-08T19:10:00,48.85968989959055,21.632997752616014,42.15695430894304,87.66807651607688,29.77127396672502
device_001,2025-03-08T19:15:00,37.258454938045716,54.4893354097126,30.42421778747004,33.66078086100143,9.71154020334668
device_001,2025-03-08T19:20:00,38.775135252793746,23.289016400174,27.8366402135932,98.32621689204294,50.91209326075903
device_001,2025-03-08T19:25:00,84.49060390681717,26.34831962712626,23.266631790967008,74.50817367583483,59.51155767138992
device_001,2025-03-08T19:30:00,65.27939434029756,19.867864365918063,29.025593755699596,34.36586196345376,61.777745914501295
device_001,2025-03-08T19:35:00,3.3365030614960656,46.08253188606388,41.80060300119115,25.878590312968775,34.45021409942365
device_001,2025-03-08T19:40:00,57.53387147370989,9.130261905557447,81.65670918004386,40.845667987282866,0.7812746289632022
device_001,2025-03-08T19:45:00,37.76277793086611,76.08445794320151,23.627681007031054,63.083993804636215,83.20194833886595
device_001,2025-03-08T19:50:00,16.117904421739702,62.56948782322203,61.16867725532785,70.31916870439105,58.780899256194054
device_001,2025-03-08T19:55:00,54.3475606200259,16.97162959379672,12.412903024742794,11.527209257700111,74.89461871174485
device_001,2025-03-08T20:00:00,61.50784964759557,81.4541896893726,18.83035441225247,61.56743331725413,30.754288221182378
device_001,2025-03-08T20:05:00,59.77881368309597,48.78709488119244,66.55874036105173,51.774077109534566,75.11261742327318
device_001,2025-03-08T20:10:00,39.84789779726944,76.49766346513742,76.57330681261223,54.12460228680461,74.61316008516857
